Link,Image,Tên nhà hàng,Loại hình,Phong cách món ăn,Đối tượng phù hợp,Đánh giá trung bình,Tổng số bình luận,Bình luận tuyệt vời,Bình luận khá tốt,Bình luận trung bình,Bình luận kém,Điểm không gian,Điểm vị trí,Điểm chất lượng,Điểm phục vụ,Điểm giá cả,Đường,Quận,Thành phố,Giờ mở cửa,Khoảng giá,Restaurant ID
https://www.foody.vn/ha-noi/long-vi-dung,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcxz3fa08nva4@resize_ss576x330,Long Vi Dung - Nộm Thịt Bò Khô - Hàng Giầy,Quán ăn,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",7.3,31,2,22,7,0,6.9,7.6,8.0,7.3,6.8,"Ki Ốt 5 Hàng Giầy (Đối Diện 1A Hàng Giầy), P. Hàng Buồm",Quận Hoàn Kiếm,Hà Nội,09:00 - 21:30,25.000đ - 44.000đ,1534
https://www.foody.vn/ha-noi/banh-ran-ba-huyen,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9k8z4j7gez86@resize_ss576x330,Bánh Rán Bà Huyền,Ăn vặt/vỉa hè,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội",7.3,26,3,16,5,2,6.4,7.7,8.0,7.4,7.4,"35 Nhà Chung, P. Hàng Trống",Quận Hoàn Kiếm,Hà Nội,10:00 - 18:30,4.000đ - 50.000đ,331
https://www.foody.vn/ha-noi/pincho-tapas-kitchen-drinks,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfjfhfkgvdld3@resize_ss576x330,Pincho - Tapas Kitchen & Drinks,Nhà hàng,Quốc tế,"Cặp đôi, Gia đình, Nhóm hội",8.9,21,13,8,0,0,9.3,8.6,9.5,9.4,7.7,"34C Cao Bá Quát, P. Điện Biên",Quận Ba Đình,Hà Nội,11:00 - 23:00,100.000đ - 500.000đ,2106
https://www.foody.vn/ha-noi/dookki-viet-nam-lau-buffet-tokpokki-vincom-plaza,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw96uumce19764@resize_ss576x330,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Vincom Plaza,Buffet,Món Á,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"B1 -28-31 Vincom Plaza Bắc Từ Liêm , 234 Phạm Văn Đồng",Quận Bắc Từ Liêm,Hà Nội,09:00 - 21:00,39.000đ - 495.000đ,976
https://www.foody.vn/ha-noi/khazaana-1992-am-thuc-an-do,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgltiouk7obc6@resize_ss576x330,Khazaana 1992 - Ẩm Thực Ấn Độ,Nhà hàng,Món Ấn Độ,"Cặp đôi, Gia đình, Nhóm hội, Giới Manager",7.8,83,9,63,9,2,7.4,7.8,7.8,8.5,7.3,"34 Đường Thành, P. Hàng Bông",Quận Hoàn Kiếm,Hà Nội,10:30 - 22:30,80.000đ - 165.000đ,1387
https://www.foody.vn/ha-noi/tao-pho-tofu-nguyen-du,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwadcat6fhsr7c@resize_ss576x330,Tào Phớ ToFu - Nguyễn Du,Ăn vặt/vỉa hè,Hà Nội,"Cặp đôi, Gia đình, Nhóm hội",6.7,48,2,33,8,5,6.3,6.8,6.8,6.9,7.0,"61 Nguyễn Du, P. Nguyễn Du",Quận Hai Bà Trưng,Hà Nội,07:00 - 23:00,8.000đ - 33.000đ,2722
https://www.foody.vn/ha-noi/foodshop-45-am-thuc-an-do,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbg2oi66lzt80@resize_ss576x330,Foodshop 45 - Ẩm Thực Ấn Độ,Nhà hàng,Món Ấn Độ,"Gia đình, Nhóm hội",7.2,40,0,30,8,2,7.2,7.5,7.7,7.3,6.5,59 Trúc Bạch,Quận Ba Đình,Hà Nội,09:30 - 23:00,100.000đ - 220.000đ,1024
https://www.foody.vn/ha-noi/bun-ca-bun-moc-hoang-ngoc-phach,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa2k56v64exa4@resize_ss576x330,Bún Cá & Bún Mọc - Hoàng Ngọc Phách,"Quán ăn, Ăn vặt/vỉa hè",Món Bắc,"Gia đình, Nhóm hội, Giới văn phòng",7.1,33,1,26,5,0,6.5,6.9,7.5,7.3,7.6,"Đầu Ngõ 19 Hoàng Ngọc Phách, P. Láng Hạ",Quận Đống Đa,Hà Nội,06:00 - 13:00,25.000đ - 30.000đ,433
https://www.foody.vn/ha-noi/tra-trai-cay-tuoi-kem-bo-nha-bo,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lycfwt2oxgo1dc@resize_ss576x330,Trà Trái Cây Tươi & Kem Bơ - Nhà Bơ,Quán ăn,Món Việt,,9.9,54,54,0,0,0,9.8,9.8,10.0,10.0,10.0,"Số Nhà 34 Ngõ 47 Hoàng Minh Đạo, P. Gia Thụy",Quận Long Biên,Hà Nội,08:00 - 22:30,,2668
https://www.foody.vn/ha-noi/xoi-ngon-quan,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgsz6jaiuvtcd@resize_ss576x330,Xôi Ngon Quán,Quán ăn,Món Việt,,9.5,50,50,0,0,0,9.2,9.4,9.7,9.4,9.8,"2 Ấu Triệu, P. Hàng Trống",Quận Hoàn Kiếm,Hà Nội,07:00 - 20:00,15.000đ - 45.000đ,2847
https://www.foody.vn/ha-noi/banh-da-tron-doc-tho-lao,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwddp8mgs8nt08@resize_ss576x330,Bánh Đa Trộn - Dốc Thọ Lão,Quán ăn,Món Việt,"Sinh viên, Cặp đôi, Nhóm hội",7.1,76,7,41,20,8,6.2,6.4,7.4,7.3,8.2,"27 Ngõ 38 Dốc Thọ Lão, Lò Đúc",Quận Hai Bà Trưng,Hà Nội,06:30 - 19:30,15.000đ - 25.000đ,382
https://www.foody.vn/ha-noi/quay-beo-nguyen-khang,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdfztfu6z8b43@resize_ss576x330,Quẩy Béo - Nguyễn Khang,Ăn vặt/vỉa hè,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Trẻ em",6.8,96,2,53,32,9,5.8,6.8,6.8,6.5,7.9,"431 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,07:00 - 20:00,10.000đ - 20.000đ,2199
https://www.foody.vn/ha-noi/steak-wines-steak-wines,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfk0p62skwp1d@resize_ss576x330,Khoruou Gourmet - Steak & Wines,Nhà hàng,Châu Mỹ,"Cặp đôi, Gia đình, Nhóm hội",8.9,22,15,6,0,1,9.1,9.0,9.3,8.9,8.3,"91 Hoàng Cầu, P. Ô Chợ Dừa",Quận Đống Đa,Hà Nội,10:00 - 22:00,200.000đ - 500.000đ,1392
https://www.foody.vn/ha-noi/bun-dau-huong-ngo-phat-loc,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcdd1buuleje0@resize_ss576x330,Bún Đậu Hương - Ngõ Phất Lộc,"Quán ăn, Ăn vặt/vỉa hè",Món Việt,"Cặp đôi, Gia đình, Nhóm hội",6.5,16,1,8,4,3,6.1,6.8,7.6,6.4,5.5,55 Ngõ Phất Lộc,Quận Hoàn Kiếm,Hà Nội,10:00 - 14:00,50.000đ - 100.000đ,477
https://www.foody.vn/ha-noi/gather-vietnam-28a-ha-hoi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwewcku1w6opec@resize_ss576x330,Gather Vietnam - 28A Hà Hồi,"Café/Dessert, Sang trọng",Món Bắc,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"28A Hà Hồi, P. Trần Hưng Đạo",Quận Hoàn Kiếm,Hà Nội,07:00 - 22:30,40.000đ - 150.000đ,1052
https://www.foody.vn/ha-noi/chao-ech-singapore-sentosa-bach-mai,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmgq0up5l1e@resize_ss800x450,Cháo Ếch Singapore Sentosa - Bạch Mai,Quán ăn,Singapore,"Sinh viên, Gia đình, Giới văn phòng",7.0,54,2,38,11,3,6.8,7.3,7.3,6.6,7.0,225 Bạch Mai,Quận Hai Bà Trưng,Hà Nội,10:00 - 23:00,30.000đ - 200.000đ,683
https://www.foody.vn/ha-noi/banh-mi-one-one-yen-hoa,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwer4qdm1psp52@resize_ss576x330,Bánh Mì One One - Yên Hòa,Ăn vặt/vỉa hè,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng",8.0,14,9,2,1,2,7.9,7.6,8.4,8.1,7.9,"216 Yên Hòa (Đối Diện 259 Yên Hòa), P. Yên Hòa",Quận Cầu Giấy,Hà Nội,08:00 - 23:00,20.000đ - 50.000đ,279
https://www.foody.vn/ha-noi/the-gioi-ga-kdt-thanh-pho-giao-luu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdkr1ihuva117@resize_ss576x330,Thế Giới Gà - KĐT Thành Phố Giao Lưu,Nhà hàng,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",9.2,22,20,2,0,0,9.2,9.2,9.4,9.4,9.1,"33 TT1 Đường Số 2, KĐT Thành Phố Giao Lưu, P Cổ Nhuế 1",Quận Bắc Từ Liêm,Hà Nội,09:00 - 19:00,50.000đ - 200.000đ,2488
https://www.foody.vn/ha-noi/kigo-bbq-buffet-lau-nuong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbw388qo9ujde@resize_ss576x330,Kigo BBQ - Buffet Lẩu & Nướng,Buffet,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42 Trâu Quỳ,Huyện Gia Lâm,Hà Nội,10:30 - 23:00,139.000đ - 189.000đ,1419
https://www.foody.vn/ha-noi/chu-map-khoai-lang-lac-xi-muoi-phung-hung-nho,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lxjguk9pf4rdb5,Chú Mập - Khoai Lang Lắc Xí Muội - Phùng Hưng Nhỏ,Quán ăn,Món Miền Nam,"Sinh viên, Cặp đôi, Nhóm hội",7.2,64,1,47,13,2,6.3,7.2,7.8,7.4,7.4,"8 Phùng Hưng Nhỏ, P. Hàng Mã",Quận Hoàn Kiếm,Hà Nội,09:00 - 22:00,25.000đ - 30.000đ,746
https://www.foody.vn/ha-noi/bo-de-chay-tran-cung,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgth4i5872xdc@resize_ss576x330,Bồ Đề Chay - Trần Cung,Ăn chay,Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Số Nhà 95 Ngõ 297 Trần Cung, P. Cổ Nhuế",Quận Bắc Từ Liêm,Hà Nội,07:00 - 23:00,,560
https://www.foody.vn/ha-noi/am-thuc-chay-dai-tu-viet-tho-thap,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfyfvz7hjvfba@resize_ss576x330,Ẩm Thực Chay Đại Từ Việt - Thọ Tháp,Ăn chay,Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Số 3 Ngõ 5 Thọ Tháp, P.Dịch Vọng",Quận Cầu Giấy,Hà Nội,07:00 - 21:00,,2954
https://www.foody.vn/ha-noi/bun-dau-ho-tay-quan-an-dang-thai-mai,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9r9zshxmu105@resize_ss576x330,Bún Đậu Hồ Tây - Quán Ăn - Đặng Thai Mai,"Quán ăn, Ăn chay",Món Bắc,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"19 Ngõ 12 Đặng Thai Mai, P. Quảng An",Quận Tây Hồ,Hà Nội,10:00 - 14:00 | 16:00 - 20:00,,479
https://www.foody.vn/ha-noi/che-xuka-de-la-thanh-nho,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwak925tcwrf32@resize_ss576x330,Chè XUKARY,Ăn vặt/vỉa hè,Món Việt,"Sinh viên, Gia đình",7.1,13,0,11,1,1,5.9,6.6,7.9,7.2,7.8,"2 Ngách 42, Ngõ Vạn Ứng, Phố Chợ Khâm Thiên, P. Trung Phụng",Quận Đống Đa,Hà Nội,07:00 - 23:00,7.000đ - 15.000đ,739
https://www.foody.vn/ha-noi/bun-dau-loc-bun-dau-mam-tom-tam-trinh,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9dbwemycij99@resize_ss576x330,Bún Đậu Lộc - Bún Đậu Mắm Tôm - Tam Trinh,Quán ăn,Món Bắc,,9.5,51,51,0,0,0,9.2,9.1,9.8,9.5,9.8,"Ngõ Số 2 Tam Trinh, P. Minh Khai",Quận Hai Bà Trưng,Hà Nội,10:00 - 14:00,,480
https://www.foody.vn/ha-noi/biwon-keangnam-landmark,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfbsmf0l3obc3@resize_ss576x330,Biwon - Keangnam Landmark,Nhà hàng,Món Hàn,"Cặp đôi, Gia đình, Giới văn phòng",7.5,12,1,9,1,1,7.7,7.1,8.4,8.2,6.3,"Tầng 9, Keangnam Landmark, 72 Phạm Hùng",Quận Nam Từ Liêm,Hà Nội,11:30 - 14:00 | 17:00 - 22:00,50.000đ - 300.000đ,137
https://www.foody.vn/ha-noi/banh-ran-o-quan-chuong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmtofw5azc7@resize_ss800x450,Tuyết Béo - Bánh Rán Ô Quan Chưởng,Ăn vặt/vỉa hè,Hà Nội,"Sinh viên, Cặp đôi, Gia đình, Giới văn phòng",7.4,33,0,29,4,0,6.4,7.5,7.7,6.9,8.5,"1 Hàng Chiếu, P. Hàng Buồm",Quận Hoàn Kiếm,Hà Nội,08:00 - 15:00,1.000đ - 10.000đ,2698
https://www.foody.vn/ha-noi/emm-s-urban-coffee-tran-huy-lieu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9ytk1vfz6hd1@resize_ss576x330,EMM'S French Bistro - Trần Huy Liệu,Nhà hàng,Pháp,"Gia đình, Nhóm hội, Giới văn phòng",7.7,32,5,23,4,0,8.0,8.2,7.7,7.9,6.8,110 D1 Trần Huy Liệu,Quận Ba Đình,Hà Nội,07:00 - 23:00,50.000đ - 150.000đ,990
https://www.foody.vn/ha-noi/hung-thinh-cha-ruoi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwakmd1iuj890c@resize_ss576x330,Hưng Thịnh - Chả Rươi,Ăn vặt/vỉa hè,Món Việt,"Gia đình, Giới văn phòng",7.3,17,2,12,3,0,7.0,7.6,7.6,7.2,7.2,"1 Hàng Chiếu, P. Hàng Buồm",Quận Hoàn Kiếm,Hà Nội,06:30 - 18:30,10.000đ - 50.000đ,1251
https://www.foody.vn/ha-noi/ba-thu-xoi-gia-truyen,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf9cim24yqha8@resize_ss576x330,Bà Thu - Xôi Gia Truyền,Ăn vặt/vỉa hè,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.0,18,4,7,5,2,6.7,7.1,7.9,6.8,6.6,"57 Thợ Nhuộm, P. Cửa Nam",Quận Hoàn Kiếm,Hà Nội,06:00 - 10:00,10.000đ - 25.000đ,194
https://www.foody.vn/ha-noi/xoi-co-kim-lo-duc,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgs9w6aorfdc0@resize_ss576x330,Xôi Cô Kim - Lò Đúc,Ăn vặt/vỉa hè,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",6.9,37,0,26,7,4,5.9,7.1,7.4,6.4,7.7,"Đầu Ngõ 25 Lò Đúc, P. Phạm Đình Hổ",Quận Hai Bà Trưng,Hà Nội,17:00 - 02:00,15.000đ - 30.000đ,2840
https://www.foody.vn/ha-noi/the-ramen-mafia-mi-ramen-com-nhat-mai-hac-de,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvd2ownl4g48b@resize_ss576x330,The Ramen Mafia - Mì Ramen & Cơm Nhật - Mai Hắc Đế,Quán ăn,Món Việt,,10.0,152,152,0,0,0,10.0,9.8,10.0,10.0,10.0,"118 Mai Hắc Đế, P. Lê Đại Hành",Quận Hai Bà Trưng,Hà Nội,09:00 - 23:00,,2446
